asset,start,end
Z,2020-10-25 13:25:00,2020-10-25 14:25:00
X,2020-10-25 13:29:00,2020-10-25 14:25:00
Y,2020-10-25 14:28:00,2020-10-25 15:27:00
X,2020-10-25 14:36:00,2020-10-25 15:26:00
Z,2020-10-25 14:56:00,2020-10-25 15:52:00
Z,2020-10-25 16:03:00,2020-10-25 16:53:00
Y,2020-10-25 16:33:00,2020-10-25 17:29:00
Z,2020-10-25 17:38:00,2020-10-25 18:34:00
X,2020-10-25 17:55:00,2020-10-25 18:52:00
Y,2020-10-25 17:59:00,2020-10-25 18:48:00
X,2020-10-25 19:26:00,2020-10-25 20:22:00
Y,2020-10-25 19:33:00,2020-10-25 20:32:00
Z,2020-10-25 20:08:00,2020-10-25 21:05:00
Y,2020-10-25 20:54:00,2020-10-25 21:42:00
X,2020-10-25 21:13:00,2020-10-25 22:31:00
X,2020-10-25 22:39:00,2020-10-25 23:28:00
Y,2020-10-25 22:41:00,2020-10-25 23:37:00
Z,2020-10-25 23:41:00,2020-10-26 00:37:00
Y,2020-10-25 23:55:00,2020-10-26 00:44:00
X,2020-10-26 00:28:00,2020-10-26 01:17:00
Z,2020-10-26 00:54:00,2020-10-26 01:53:00
Y,2020-10-26 01:27:00,2020-10-26 02:23:00
X,2020-10-26 01:41:00,2020-10-26 02:37:00
X,2020-10-26 03:12:00,2020-10-26 04:09:00
Z,2020-10-26 03:30:00,2020-10-26 04:26:00
Y,2020-10-26 03:56:00,2020-10-26 04:52:00
X,2020-10-26 04:53:00,2020-10-26 05:49:00
Z,2020-10-26 05:23:00,2020-10-26 06:19:00
Y,2020-10-26 06:03:00,2020-10-26 06:59:00
X,2020-10-26 07:02:00,2020-10-26 07:59:00
Z,2020-10-26 07:32:00,2020-10-26 08:29:00
Y,2020-10-26 07:33:00,2020-10-26 08:29:00
X,2020-10-26 08:17:00,2020-10-26 08:55:00
Y,2020-10-26 08:56:00,2020-10-26 09:45:00
Z,2020-10-26 09:47:00,2020-10-26 10:02:00
X,2020-10-26 10:40:00,2020-10-26 11:37:00
Z,2020-10-26 11:12:00,2020-10-26 12:09:00
Y,2020-10-26 12:10:00,2020-10-26 13:06:00
Z,2020-10-26 12:20:00,2020-10-26 13:19:00
X,2020-10-26 13:02:00,2020-10-26 13:58:00
Z,2020-10-26 13:30:00,2020-10-26 14:27:00
X,2020-10-26 14:42:00,2020-10-26 15:41:00
Z,2020-10-26 14:48:00,2020-10-26 15:45:00
Y,2020-10-26 15:46:00,2020-10-26 16:45:00
X,2020-10-26 16:26:00,2020-10-26 17:23:00
Z,2020-10-26 17:12:00,2020-10-26 18:08:00
X,2020-10-26 17:59:00,2020-10-26 18:56:00
Y,2020-10-26 18:03:00,2020-10-26 19:02:00
X,2020-10-26 19:23:00,2020-10-26 20:22:00
Z,2020-10-26 19:33:00,2020-10-26 20:29:00
X,2020-10-26 20:37:00,2020-10-26 21:33:00
Y,2020-10-26 20:42:00,2020-10-26 21:38:00
Z,2020-10-26 21:10:00,2020-10-26 22:07:00
X,2020-10-26 22:01:00,2020-10-26 22:26:00
Z,2020-10-26 22:40:00,2020-10-26 23:01:00
X,2020-10-26 22:42:00,2020-10-26 22:57:00
Y,2020-10-26 22:56:00,2020-10-26 23:52:00
Z,2020-10-26 23:47:00,2020-10-27 00:12:00
X,2020-10-27 00:13:00,2020-10-27 01:12:00
Y,2020-10-27 00:26:00,2020-10-27 01:23:00
Z,2020-10-27 00:28:00,2020-10-27 01:25:00
X,2020-10-27 01:44:00,2020-10-27 02:40:00
Z,2020-10-27 01:46:00,2020-10-27 02:42:00
Y,2020-10-27 02:02:00,2020-10-27 02:58:00
X,2020-10-27 02:55:00,2020-10-27 03:52:00
Y,2020-10-27 03:53:00,2020-10-27 04:50:00
Z,2020-10-27 03:58:00,2020-10-27 04:13:00
X,2020-10-27 05:20:00,2020-10-27 06:19:00
Z,2020-10-27 06:15:00,2020-10-27 07:14:00
Y,2020-10-27 06:34:00,2020-10-27 07:31:00
X,2020-10-27 06:45:00,2020-10-27 07:42:00
Z,2020-10-27 07:44:00,2020-10-27 08:40:00
X,2020-10-27 07:53:00,2020-10-27 08:52:00
Y,2020-10-27 08:33:00,2020-10-27 09:32:00
Z,2020-10-27 08:58:00,2020-10-27 09:57:00
X,2020-10-27 09:38:00,2020-10-27 10:35:00
X,2020-10-27 10:51:00,2020-10-27 11:15:00
Y,2020-10-27 11:27:00,2020-10-27 12:24:00
Z,2020-10-27 12:29:00,2020-10-27 13:25:00
X,2020-10-27 12:52:00,2020-10-27 13:13:00
Y,2020-10-27 12:55:00,2020-10-27 13:54:00
X,2020-10-27 13:40:00,2020-10-27 14:37:00
Z,2020-10-27 14:07:00,2020-10-27 14:32:00
Z,2020-10-27 14:51:00,2020-10-27 15:39:00
X,2020-10-27 15:12:00,2020-10-27 16:08:00
Y,2020-10-27 15:17:00,2020-10-27 16:13:00
X,2020-10-27 16:19:00,2020-10-27 17:18:00
Y,2020-10-27 16:57:00,2020-10-27 17:53:00
X,2020-10-27 17:40:00,2020-10-27 18:36:00
Y,2020-10-27 18:27:00,2020-10-27 19:16:00
Z,2020-10-27 18:32:00,2020-10-27 19:31:00
X,2020-10-27 19:11:00,2020-10-27 20:07:00
Z,2020-10-27 20:34:00,2020-10-27 21:30:00
X,2020-10-27 20:42:00,2020-10-27 21:41:00
Y,2020-10-27 21:40:00,2020-10-27 22:39:00
Z,2020-10-27 21:55:00,2020-10-27 22:16:00
X,2020-10-27 22:31:00,2020-10-27 23:27:00
Y,2020-10-27 22:59:00,2020-10-27 23:49:00
Z,2020-10-27 23:12:00,2020-10-28 00:08:00
X,2020-10-28 00:18:00,2020-10-28 02:02:00
Y,2020-10-28 01:07:00,2020-10-28 02:03:00
Z,2020-10-28 01:51:00,2020-10-28 02:50:00
X,2020-10-28 02:08:00,2020-10-28 03:04:00
Y,2020-10-28 02:43:00,2020-10-28 03:40:00
Z,2020-10-28 03:24:00,2020-10-28 04:20:00
X,2020-10-28 03:44:00,2020-10-28 04:41:00
Y,2020-10-28 03:51:00,2020-10-28 04:47:00
Z,2020-10-28 04:34:00,2020-10-28 05:33:00
X,2020-10-28 05:03:00,2020-10-28 05:59:00
Y,2020-10-28 05:14:00,2020-10-28 06:10:00
Z,2020-10-28 05:46:00,2020-10-28 06:42:00
Y,2020-10-28 06:21:00,2020-10-28 07:18:00
Z,2020-10-28 07:03:00,2020-10-28 08:02:00
X,2020-10-28 07:14:00,2020-10-28 08:11:00
Y,2020-10-28 07:59:00,2020-10-28 08:14:00
X,2020-10-28 08:26:00,2020-10-28 09:22:00
Z,2020-10-28 09:05:00,2020-10-28 09:26:00
Y,2020-10-28 09:17:00,2020-10-28 10:14:00
Z,2020-10-28 09:52:00,2020-10-28 10:30:00
X,2020-10-28 10:28:00,2020-10-28 10:53:00
Y,2020-10-28 10:29:00,2020-10-28 11:25:00
Z,2020-10-28 10:45:00,2020-10-28 11:42:00
X,2020-10-28 11:15:00,2020-10-28 12:11:00
Z,2020-10-28 12:07:00,2020-10-28 12:28:00
Z,2020-10-28 12:57:00,2020-10-28 13:53:00
X,2020-10-28 13:13:00,2020-10-28 14:10:00
Z,2020-10-28 14:04:00,2020-10-28 15:01:00
X,2020-10-28 14:26:00,2020-10-28 15:22:00
X,2020-10-28 15:33:00,2020-10-28 16:22:00
Y,2020-10-28 15:59:00,2020-10-28 16:55:00
Z,2020-10-28 16:15:00,2020-10-28 17:11:00
X,2020-10-28 16:57:00,2020-10-28 17:53:00
Y,2020-10-28 17:06:00,2020-10-28 18:02:00
Z,2020-10-28 17:34:00,2020-10-28 18:31:00
X,2020-10-28 18:17:00,2020-10-28 19:13:00
Y,2020-10-28 18:18:00,2020-10-28 18:40:00
Z,2020-10-28 18:59:00,2020-10-28 19:24:00
X,2020-10-28 19:24:00,2020-10-28 20:13:00
Y,2020-10-28 19:49:00,2020-10-28 20:48:00
Z,2020-10-28 20:36:00,2020-10-28 21:32:00
X,2020-10-28 20:47:00,2020-10-28 21:47:00
Y,2020-10-28 21:05:00,2020-10-28 22:04:00
Z,2020-10-28 22:00:00,2020-10-28 22:22:00
Y,2020-10-28 22:24:00,2020-10-28 23:21:00
Z,2020-10-28 22:37:00,2020-10-28 23:34:00
X,2020-10-28 22:43:00,2020-10-28 23:39:00
Z,2020-10-28 23:48:00,2020-10-29 00:49:00
X,2020-10-28 23:50:00,2020-10-29 00:49:00
X,2020-10-29 01:00:00,2020-10-29 01:57:00
Z,2020-10-29 01:11:00,2020-10-29 02:08:00
Y,2020-10-29 01:17:00,2020-10-29 02:13:00
Z,2020-10-29 02:24:00,2020-10-29 03:20:00
X,2020-10-29 03:12:00,2020-10-29 04:08:00
Z,2020-10-29 04:20:00,2020-10-29 05:16:00
X,2020-10-29 04:23:00,2020-10-29 05:22:00
Y,2020-10-29 04:54:00,2020-10-29 05:50:00
Z,2020-10-29 05:37:00,2020-10-29 05:59:00
X,2020-10-29 06:00:00,2020-10-29 06:59:00
Z,2020-10-29 06:22:00,2020-10-29 07:31:00
Z,2020-10-29 07:31:00,2020-10-29 07:56:00
Y,2020-10-29 07:35:00,2020-10-29 08:31:00
X,2020-10-29 07:38:00,2020-10-29 08:34:00
Z,2020-10-29 08:16:00,2020-10-29 08:31:00
Z,2020-10-29 09:02:00,2020-10-29 09:51:00
X,2020-10-29 09:26:00,2020-10-29 10:26:00
Z,2020-10-29 10:02:00,2020-10-29 10:51:00
Z,2020-10-29 11:02:00,2020-10-29 11:59:00
X,2020-10-29 11:20:00,2020-10-29 12:20:00
Z,2020-10-29 12:10:00,2020-10-29 13:09:00
X,2020-10-29 12:31:00,2020-10-29 13:30:00
Y,2020-10-29 13:07:00,2020-10-29 14:06:00
Z,2020-10-29 13:32:00,2020-10-29 14:29:00
Z,2020-10-29 14:45:00,2020-10-29 15:42:00
X,2020-10-29 14:53:00,2020-10-29 15:49:00
X,2020-10-29 16:00:00,2020-10-29 16:56:00
Z,2020-10-29 16:08:00,2020-10-29 16:57:00
Z,2020-10-29 17:10:00,2020-10-29 18:09:00
X,2020-10-29 17:21:00,2020-10-29 17:35:00
Y,2020-10-29 17:31:00,2020-10-29 18:30:00
X,2020-10-29 18:17:00,2020-10-29 19:13:00
Y,2020-10-29 18:46:00,2020-10-29 19:11:00
Z,2020-10-29 19:06:00,2020-10-29 19:55:00
Z,2020-10-29 20:28:00,2020-10-29 21:50:00
X,2020-10-29 20:34:00,2020-10-29 21:33:00
X,2020-10-29 21:44:00,2020-10-29 22:44:00
Y,2020-10-29 21:47:00,2020-10-29 22:46:00
X,2020-10-29 22:55:00,2020-10-29 23:51:00
Z,2020-10-29 23:05:00,2020-10-30 00:01:00
Y,2020-10-29 23:22:00,2020-10-30 00:19:00
Z,2020-10-30 00:22:00,2020-10-30 01:18:00
X,2020-10-30 00:36:00,2020-10-30 01:33:00
Y,2020-10-30 00:37:00,2020-10-30 01:33:00
Z,2020-10-30 01:30:00,2020-10-30 02:26:00
X,2020-10-30 01:53:00,2020-10-30 02:50:00
Y,2020-10-30 02:22:00,2020-10-30 03:21:00
Z,2020-10-30 03:18:00,2020-10-30 03:33:00
X,2020-10-30 03:40:00,2020-10-30 04:37:00
Z,2020-10-30 04:35:00,2020-10-30 05:24:00
X,2020-10-30 05:00:00,2020-10-30 05:57:00
Y,2020-10-30 05:25:00,2020-10-30 06:21:00
X,2020-10-30 06:21:00,2020-10-30 06:46:00
Z,2020-10-30 06:37:00,2020-10-30 07:26:00
X,2020-10-30 06:57:00,2020-10-30 07:53:00
Y,2020-10-30 07:45:00,2020-10-30 08:41:00
X,2020-10-30 08:04:00,2020-10-30 09:03:00
Z,2020-10-30 08:39:00,2020-10-30 09:28:00
X,2020-10-30 09:14:00,2020-10-30 10:10:00
Z,2020-10-30 09:39:00,2020-10-30 10:36:00
Y,2020-10-30 09:56:00,2020-10-30 10:52:00
X,2020-10-30 10:37:00,2020-10-30 11:26:00
Z,2020-10-30 10:58:00,2020-10-30 11:54:00
Y,2020-10-30 11:16:00,2020-10-30 12:15:00
X,2020-10-30 11:37:00,2020-10-30 12:34:00
Z,2020-10-30 12:05:00,2020-10-30 13:04:00
X,2020-10-30 12:46:00,2020-10-30 13:43:00
Z,2020-10-30 13:16:00,2020-10-30 14:12:00
X,2020-10-30 14:24:00,2020-10-30 15:23:00
Z,2020-10-30 15:26:00,2020-10-30 16:22:00
Y,2020-10-30 16:05:00,2020-10-30 17:04:00
Z,2020-10-30 16:34:00,2020-10-30 17:30:00
Y,2020-10-30 17:32:00,2020-10-30 18:28:00
X,2020-10-30 17:46:00,2020-10-30 18:43:00
Z,2020-10-30 18:40:00,2020-10-30 19:37:00
Y,2020-10-30 18:56:00,2020-10-30 19:45:00
X,2020-10-30 19:51:00,2020-10-30 20:50:00
X,2020-10-30 21:01:00,2020-10-30 21:58:00
Z,2020-10-30 21:05:00,2020-10-30 21:43:00
Z,2020-10-30 21:54:00,2020-10-30 22:43:00
Y,2020-10-30 22:14:00,2020-10-30 23:10:00
Y,2020-10-30 23:42:00,2020-10-31 00:31:00
Z,2020-10-30 23:44:00,2020-10-30 23:58:00
X,2020-10-30 23:51:00,2020-10-31 00:40:00
X,2020-10-31 00:51:00,2020-10-31 01:47:00
Z,2020-10-31 01:10:00,2020-10-31 02:07:00
X,2020-10-31 02:19:00,2020-10-31 03:15:00
Z,2020-10-31 02:49:00,2020-10-31 03:48:00
X,2020-10-31 03:26:00,2020-10-31 04:25:00
Y,2020-10-31 03:31:00,2020-10-31 04:20:00
Z,2020-10-31 04:37:00,2020-10-31 05:34:00
Y,2020-10-31 05:02:00,2020-10-31 05:58:00
X,2020-10-31 05:17:00,2020-10-31 05:31:00
Z,2020-10-31 06:26:00,2020-10-31 07:22:00
X,2020-10-31 06:32:00,2020-10-31 07:31:00
Z,2020-10-31 07:47:00,2020-10-31 08:43:00
X,2020-10-31 07:47:00,2020-10-31 08:46:00
Y,2020-10-31 09:11:00,2020-10-31 10:07:00
Z,2020-10-31 09:33:00,2020-10-31 10:22:00
X,2020-10-31 09:57:00,2020-10-31 10:54:00
Y,2020-10-31 10:18:00,2020-10-31 11:14:00
Z,2020-10-31 10:33:00,2020-10-31 11:29:00
X,2020-10-31 11:30:00,2020-10-31 12:26:00
Z,2020-10-31 11:40:00,2020-10-31 12:29:00
Y,2020-10-31 12:18:00,2020-10-31 13:15:00
X,2020-10-31 12:41:00,2020-10-31 13:38:00
Z,2020-10-31 12:47:00,2020-10-31 13:43:00
Y,2020-10-31 13:58:00,2020-10-31 14:47:00
Z,2020-10-31 14:06:00,2020-10-31 15:06:00
X,2020-10-31 14:16:00,2020-10-31 15:12:00
X,2020-10-31 15:23:00,2020-10-31 16:19:00
Z,2020-10-31 16:24:00,2020-10-31 17:24:00
X,2020-10-31 16:30:00,2020-10-31 17:26:00
Y,2020-10-31 17:34:00,2020-10-31 18:33:00
Z,2020-10-31 17:35:00,2020-10-31 18:31:00
X,2020-10-31 17:38:00,2020-10-31 18:26:00
X,2020-10-31 18:38:00,2020-10-31 19:37:00
Z,2020-10-31 18:43:00,2020-10-31 19:42:00
Y,2020-10-31 19:59:00,2020-10-31 20:14:00
Z,2020-10-31 20:11:00,2020-10-31 21:08:00
X,2020-10-31 21:20:00,2020-10-31 22:19:00
Y,2020-10-31 22:13:00,2020-10-31 23:02:00
Z,2020-10-31 22:24:00,2020-10-31 23:20:00
X,2020-10-31 22:54:00,2020-10-31 23:51:00
Z,2020-10-31 23:31:00,2020-11-01 00:20:00
X,2020-11-01 00:08:00,2020-11-01 01:07:00
Y,2020-11-01 01:02:00,2020-11-01 01:58:00
Z,2020-11-01 01:06:00,2020-11-01 02:23:00
X,2020-11-01 01:18:00,2020-11-01 02:18:00
Z,2020-11-01 03:00:00,2020-11-01 03:49:00
X,2020-11-01 03:31:00,2020-11-01 03:46:00
Y,2020-11-01 04:02:00,2020-11-01 04:17:00
X,2020-11-01 04:42:00,2020-11-01 05:59:00
Z,2020-11-01 04:45:00,2020-11-01 05:44:00
X,2020-11-01 06:18:00,2020-11-01 07:14:00
Z,2020-11-01 06:23:00,2020-11-01 06:38:00
Z,2020-11-01 07:13:00,2020-11-01 08:09:00
X,2020-11-01 08:16:00,2020-11-01 09:12:00
Z,2020-11-01 08:21:00,2020-11-01 09:17:00
Y,2020-11-01 09:12:00,2020-11-01 10:01:00
X,2020-11-01 09:41:00,2020-11-01 10:52:00
Z,2020-11-01 09:48:00,2020-11-01 10:45:00
X,2020-11-01 11:01:00,2020-11-01 11:50:00
Z,2020-11-01 11:28:00,2020-11-01 11:50:00
X,2020-11-01 12:01:00,2020-11-01 12:39:00
Y,2020-11-01 12:05:00,2020-11-01 12:20:00
Z,2020-11-01 12:14:00,2020-11-01 13:03:00
X,2020-11-01 13:05:00,2020-11-01 13:20:00
Z,2020-11-01 13:14:00,2020-11-01 14:11:00
X,2020-11-01 13:51:00,2020-11-01 14:50:00
Z,2020-11-01 14:36:00,2020-11-01 15:32:00
X,2020-11-01 15:30:00,2020-11-01 16:09:00
Y,2020-11-01 15:34:00,2020-11-01 15:49:00
Z,2020-11-01 15:43:00,2020-11-01 16:42:00
Y,2020-11-01 16:09:00,2020-11-01 16:58:00
X,2020-11-01 16:20:00,2020-11-01 17:19:00
Z,2020-11-01 17:22:00,2020-11-01 17:43:00
X,2020-11-01 17:54:00,2020-11-01 18:50:00
Z,2020-11-01 18:16:00,2020-11-01 19:12:00
Z,2020-11-01 19:30:00,2020-11-01 20:19:00
X,2020-11-01 20:00:00,2020-11-01 20:59:00
Z,2020-11-01 20:30:00,2020-11-01 21:19:00
X,2020-11-01 21:20:00,2020-11-01 21:42:00
Z,2020-11-01 21:30:00,2020-11-01 22:26:00
X,2020-11-01 22:01:00,2020-11-01 22:23:00
Z,2020-11-01 23:31:00,2020-11-02 00:27:00
X,2020-11-01 23:52:00,2020-11-02 01:18:00
Z,2020-11-02 00:39:00,2020-11-02 01:27:00
X,2020-11-02 01:44:00,2020-11-02 02:05:00
Z,2020-11-02 01:53:00,2020-11-02 02:49:00
X,2020-11-02 02:27:00,2020-11-02 03:26:00
Z,2020-11-02 03:31:00,2020-11-02 04:10:00
X,2020-11-02 03:42:00,2020-11-02 03:56:00
X,2020-11-02 04:13:00,2020-11-02 05:09:00
Y,2020-11-02 05:07:00,2020-11-02 06:06:00
X,2020-11-02 05:20:00,2020-11-02 05:59:00
Z,2020-11-02 05:43:00,2020-11-02 06:43:00
Y,2020-11-02 06:17:00,2020-11-02 07:07:00
Z,2020-11-02 06:50:00,2020-11-02 07:47:00
X,2020-11-02 07:20:00,2020-11-02 08:16:00
Z,2020-11-02 08:12:00,2020-11-02 09:08:00
Y,2020-11-02 08:21:00,2020-11-02 09:17:00
X,2020-11-02 08:43:00,2020-11-02 09:42:00
Y,2020-11-02 09:32:00,2020-11-02 09:47:00
X,2020-11-02 09:58:00,2020-11-02 10:23:00
Z,2020-11-02 09:58:00,2020-11-02 10:19:00
X,2020-11-02 10:58:00,2020-11-02 11:57:00
Z,2020-11-02 11:10:00,2020-11-02 12:09:00
X,2020-11-02 12:14:00,2020-11-02 13:13:00
Z,2020-11-02 13:21:00,2020-11-02 14:17:00
X,2020-11-02 13:35:00,2020-11-02 14:32:00
Y,2020-11-02 14:21:00,2020-11-02 15:20:00
Z,2020-11-02 14:28:00,2020-11-02 15:25:00
Z,2020-11-02 15:36:00,2020-11-02 16:32:00
X,2020-11-02 15:48:00,2020-11-02 16:44:00
Z,2020-11-02 16:54:00,2020-11-02 17:09:00
X,2020-11-02 17:07:00,2020-11-02 18:04:00
Y,2020-11-02 17:25:00,2020-11-02 18:22:00
Z,2020-11-02 17:33:00,2020-11-02 18:30:00
X,2020-11-02 18:38:00,2020-11-02 19:37:00
X,2020-11-02 20:06:00,2020-11-02 21:05:00
Z,2020-11-02 20:14:00,2020-11-02 20:35:00
Z,2020-11-02 21:47:00,2020-11-02 22:46:00
X,2020-11-02 22:15:00,2020-11-02 23:14:00
Z,2020-11-02 22:54:00,2020-11-02 23:50:00
Y,2020-11-02 22:58:00,2020-11-02 23:55:00
X,2020-11-03 00:15:00,2020-11-03 01:12:00
Z,2020-11-03 01:23:00,2020-11-03 02:19:00
X,2020-11-03 01:48:00,2020-11-03 02:44:00
Y,2020-11-03 02:08:00,2020-11-03 03:07:00
Z,2020-11-03 02:52:00,2020-11-03 03:48:00
X,2020-11-03 03:01:00,2020-11-03 03:58:00
Z,2020-11-03 04:03:00,2020-11-03 04:42:00
Y,2020-11-03 04:27:00,2020-11-03 05:23:00
X,2020-11-03 04:31:00,2020-11-03 05:30:00
Z,2020-11-03 04:57:00,2020-11-03 05:56:00
Z,2020-11-03 06:12:00,2020-11-03 07:08:00
X,2020-11-03 06:51:00,2020-11-03 07:47:00
Z,2020-11-03 07:19:00,2020-11-03 08:19:00
Y,2020-11-03 07:21:00,2020-11-03 08:24:00
Z,2020-11-03 08:30:00,2020-11-03 09:26:00
X,2020-11-03 08:32:00,2020-11-03 09:32:00
Z,2020-11-03 09:38:00,2020-11-03 10:34:00
X,2020-11-03 09:54:00,2020-11-03 10:42:00
Z,2020-11-03 10:45:00,2020-11-03 11:41:00
X,2020-11-03 11:00:00,2020-11-03 11:56:00
Y,2020-11-03 11:17:00,2020-11-03 12:06:00
Z,2020-11-03 11:53:00,2020-11-03 12:49:00
X,2020-11-03 12:59:00,2020-11-03 13:55:00
Z,2020-11-03 13:00:00,2020-11-03 13:56:00
Z,2020-11-03 14:07:00,2020-11-03 15:03:00
X,2020-11-03 14:16:00,2020-11-03 15:15:00
Y,2020-11-03 14:36:00,2020-11-03 15:32:00
X,2020-11-03 15:29:00,2020-11-03 16:18:00
Z,2020-11-03 15:31:00,2020-11-03 16:27:00
Z,2020-11-03 16:40:00,2020-11-03 17:30:00
Y,2020-11-03 16:55:00,2020-11-03 17:51:00
Z,2020-11-03 17:49:00,2020-11-03 18:48:00
X,2020-11-03 17:54:00,2020-11-03 18:50:00
X,2020-11-03 19:05:00,2020-11-03 19:55:00
Z,2020-11-03 19:19:00,2020-11-03 20:15:00
Z,2020-11-03 20:42:00,2020-11-03 21:39:00
Y,2020-11-03 20:50:00,2020-11-03 21:46:00
X,2020-11-03 21:17:00,2020-11-03 22:14:00
Y,2020-11-03 22:09:00,2020-11-03 22:47:00
Z,2020-11-03 22:26:00,2020-11-03 23:04:00
Y,2020-11-03 23:10:00,2020-11-04 00:06:00
Z,2020-11-03 23:32:00,2020-11-04 00:28:00
X,2020-11-04 00:29:00,2020-11-04 01:28:00
Z,2020-11-04 00:40:00,2020-11-04 01:49:00
Y,2020-11-04 01:12:00,2020-11-04 02:08:00
X,2020-11-04 01:45:00,2020-11-04 02:41:00
Y,2020-11-04 02:20:00,2020-11-04 03:10:00
Z,2020-11-04 02:31:00,2020-11-04 02:45:00
X,2020-11-04 03:01:00,2020-11-04 03:50:00
Z,2020-11-04 03:02:00,2020-11-04 03:51:00
Y,2020-11-04 04:02:00,2020-11-04 04:51:00
X,2020-11-04 04:43:00,2020-11-04 05:40:00
Z,2020-11-04 05:30:00,2020-11-04 06:46:00
X,2020-11-04 05:57:00,2020-11-04 06:56:00
Y,2020-11-04 06:05:00,2020-11-04 07:05:00
Z,2020-11-04 06:46:00,2020-11-04 07:45:00
X,2020-11-04 07:20:00,2020-11-04 08:16:00
Y,2020-11-04 07:57:00,2020-11-04 08:54:00
Z,2020-11-04 08:28:00,2020-11-04 09:27:00
X,2020-11-04 08:32:00,2020-11-04 09:22:00
Y,2020-11-04 09:05:00,2020-11-04 10:04:00
X,2020-11-04 09:39:00,2020-11-04 10:35:00
Z,2020-11-04 09:46:00,2020-11-04 10:01:00
Y,2020-11-04 10:15:00,2020-11-04 11:14:00
X,2020-11-04 11:02:00,2020-11-04 11:58:00
Z,2020-11-04 11:23:00,2020-11-04 12:22:00
Y,2020-11-04 11:44:00,2020-11-04 12:38:00
X,2020-11-04 13:15:00,2020-11-04 14:15:00
Y,2020-11-04 13:47:00,2020-11-04 14:43:00
X,2020-11-04 14:42:00,2020-11-04 15:38:00
X,2020-11-04 16:14:00,2020-11-04 17:10:00
Y,2020-11-04 16:15:00,2020-11-04 17:04:00
Z,2020-11-04 16:26:00,2020-11-04 17:26:00
X,2020-11-04 17:32:00,2020-11-04 18:51:00
Z,2020-11-04 17:54:00,2020-11-04 18:51:00
Y,2020-11-04 18:00:00,2020-11-04 18:49:00
X,2020-11-04 19:08:00,2020-11-04 20:07:00
Y,2020-11-04 20:54:00,2020-11-04 21:53:00
Z,2020-11-04 21:43:00,2020-11-04 22:39:00
X,2020-11-04 21:49:00,2020-11-04 22:48:00
Y,2020-11-04 22:05:00,2020-11-04 23:01:00
X,2020-11-04 23:01:00,2020-11-04 23:50:00
Y,2020-11-04 23:58:00,2020-11-05 00:54:00
X,2020-11-05 00:19:00,2020-11-05 01:18:00
Z,2020-11-05 01:23:00,2020-11-05 02:19:00
X,2020-11-05 02:20:00,2020-11-05 03:17:00
Y,2020-11-05 02:21:00,2020-11-05 03:21:00
Z,2020-11-05 02:44:00,2020-11-05 03:40:00
Y,2020-11-05 03:41:00,2020-11-05 04:37:00
X,2020-11-05 03:47:00,2020-11-05 04:26:00
Z,2020-11-05 04:54:00,2020-11-05 06:26:00
Y,2020-11-05 05:47:00,2020-11-05 06:43:00
X,2020-11-05 06:29:00,2020-11-05 07:28:00
Z,2020-11-05 06:40:00,2020-11-05 07:37:00
Y,2020-11-05 07:40:00,2020-11-05 08:36:00
Z,2020-11-05 08:20:00,2020-11-05 09:16:00
Y,2020-11-05 08:48:00,2020-11-05 09:44:00
X,2020-11-05 09:11:00,2020-11-05 10:10:00
Z,2020-11-05 09:41:00,2020-11-05 10:37:00
X,2020-11-05 11:03:00,2020-11-05 12:03:00
Y,2020-11-05 11:33:00,2020-11-05 12:30:00
Z,2020-11-05 11:53:00,2020-11-05 12:42:00
X,2020-11-05 12:14:00,2020-11-05 13:13:00
Y,2020-11-05 12:41:00,2020-11-05 13:38:00
Y,2020-11-05 13:53:00,2020-11-05 14:42:00
X,2020-11-05 14:36:00,2020-11-05 14:57:00
Z,2020-11-05 14:53:00,2020-11-05 15:49:00
Y,2020-11-05 14:57:00,2020-11-05 15:54:00
X,2020-11-05 15:14:00,2020-11-05 16:28:00
Y,2020-11-05 16:08:00,2020-11-05 17:04:00
X,2020-11-05 16:38:00,2020-11-05 17:36:00
Z,2020-11-05 16:55:00,2020-11-05 18:22:00
Y,2020-11-05 17:15:00,2020-11-05 18:11:00
Y,2020-11-05 18:22:00,2020-11-05 19:18:00
X,2020-11-05 18:52:00,2020-11-05 19:51:00
Y,2020-11-05 20:09:00,2020-11-05 20:59:00
X,2020-11-05 20:10:00,2020-11-05 21:07:00
Y,2020-11-05 21:10:00,2020-11-05 22:06:00
X,2020-11-05 21:18:00,2020-11-05 22:14:00
Z,2020-11-05 21:25:00,2020-11-05 22:22:00
Y,2020-11-05 22:17:00,2020-11-05 23:13:00
Z,2020-11-05 22:35:00,2020-11-05 23:34:00
Y,2020-11-05 23:37:00,2020-11-06 00:33:00
X,2020-11-05 23:49:00,2020-11-06 00:46:00
Z,2020-11-05 23:52:00,2020-11-06 00:48:00
Y,2020-11-06 00:56:00,2020-11-06 01:10:00
X,2020-11-06 00:57:00,2020-11-06 01:53:00
Y,2020-11-06 01:33:00,2020-11-06 02:33:00
Z,2020-11-06 02:20:00,2020-11-06 03:17:00
X,2020-11-06 03:07:00,2020-11-06 03:32:00
Y,2020-11-06 03:21:00,2020-11-06 04:17:00
X,2020-11-06 04:08:00,2020-11-06 05:07:00
Z,2020-11-06 04:12:00,2020-11-06 05:12:00
Y,2020-11-06 04:47:00,2020-11-06 05:01:00
