asset,start,end
Y,27/10/2020 8:33,27/10/2020 9:32
Z,27/10/2020 8:58,27/10/2020 9:57
X,27/10/2020 9:38,27/10/2020 10:35
X,27/10/2020 10:51,27/10/2020 11:15
Y,27/10/2020 11:27,27/10/2020 12:24
Z,27/10/2020 12:29,27/10/2020 13:25
X,27/10/2020 12:52,27/10/2020 13:13
Y,27/10/2020 12:55,27/10/2020 13:54
X,27/10/2020 13:40,27/10/2020 14:37
Z,27/10/2020 14:07,27/10/2020 14:32
Z,27/10/2020 14:51,27/10/2020 15:39
X,27/10/2020 15:12,27/10/2020 16:08
Y,27/10/2020 15:17,27/10/2020 16:13
X,27/10/2020 16:19,27/10/2020 17:18
Y,27/10/2020 16:57,27/10/2020 17:53
X,27/10/2020 17:40,27/10/2020 18:36
Y,27/10/2020 18:27,27/10/2020 19:16
Z,27/10/2020 18:32,27/10/2020 19:31
X,27/10/2020 19:11,27/10/2020 20:07
Z,27/10/2020 20:34,27/10/2020 21:30
X,27/10/2020 20:42,27/10/2020 21:41
Y,27/10/2020 21:40,27/10/2020 22:39
Z,27/10/2020 21:55,27/10/2020 22:16
X,27/10/2020 22:31,27/10/2020 23:27
Y,27/10/2020 22:59,27/10/2020 23:49
Z,27/10/2020 23:12,28/10/2020 0:08
X,28/10/2020 0:18,28/10/2020 2:02
Y,28/10/2020 1:07,28/10/2020 2:03
Z,28/10/2020 1:51,28/10/2020 2:50
X,28/10/2020 2:08,28/10/2020 3:04
Y,28/10/2020 2:43,28/10/2020 3:40
Z,28/10/2020 3:24,28/10/2020 4:20
X,28/10/2020 3:44,28/10/2020 4:41
Y,28/10/2020 3:51,28/10/2020 4:47
Z,28/10/2020 4:34,28/10/2020 5:33
X,28/10/2020 5:03,28/10/2020 5:59
Y,28/10/2020 5:14,28/10/2020 6:10
Z,28/10/2020 5:46,28/10/2020 6:42
Y,28/10/2020 6:21,28/10/2020 7:18
Z,28/10/2020 7:03,28/10/2020 8:02
X,28/10/2020 7:14,28/10/2020 8:11
Y,28/10/2020 7:59,28/10/2020 8:14
X,28/10/2020 8:26,28/10/2020 9:22
Z,28/10/2020 9:05,28/10/2020 9:26
Y,28/10/2020 9:17,28/10/2020 10:14
Z,28/10/2020 9:52,28/10/2020 10:30
X,28/10/2020 10:28,28/10/2020 10:53
Y,28/10/2020 10:29,28/10/2020 11:25
Z,28/10/2020 10:45,28/10/2020 11:42
X,28/10/2020 11:15,28/10/2020 12:11
Z,28/10/2020 12:07,28/10/2020 12:28
Z,28/10/2020 12:57,28/10/2020 13:53
X,28/10/2020 13:13,28/10/2020 14:10
Z,28/10/2020 14:04,28/10/2020 15:01
X,28/10/2020 14:26,28/10/2020 15:22
X,28/10/2020 15:33,28/10/2020 16:22
Y,28/10/2020 15:59,28/10/2020 16:55
Z,28/10/2020 16:15,28/10/2020 17:11
X,28/10/2020 16:57,28/10/2020 17:53
Y,28/10/2020 17:06,28/10/2020 18:02
Z,28/10/2020 17:34,28/10/2020 18:31
X,28/10/2020 18:17,28/10/2020 19:13
Y,28/10/2020 18:18,28/10/2020 18:40
Z,28/10/2020 18:59,28/10/2020 19:24
X,28/10/2020 19:24,28/10/2020 20:13
Y,28/10/2020 19:49,28/10/2020 20:48
Z,28/10/2020 20:36,28/10/2020 21:32
X,28/10/2020 20:47,28/10/2020 21:47
Y,28/10/2020 21:05,28/10/2020 22:04
Z,28/10/2020 22:00,28/10/2020 22:22
Y,28/10/2020 22:24,28/10/2020 23:21
Z,28/10/2020 22:37,28/10/2020 23:34
X,28/10/2020 22:43,28/10/2020 23:39
Z,28/10/2020 23:48,29/10/2020 0:49
X,28/10/2020 23:50,29/10/2020 0:49
X,29/10/2020 1:00,29/10/2020 1:57
Z,29/10/2020 1:11,29/10/2020 2:08
Y,29/10/2020 1:17,29/10/2020 2:13
Z,29/10/2020 2:24,29/10/2020 3:20
X,29/10/2020 3:12,29/10/2020 4:08
Z,29/10/2020 4:20,29/10/2020 5:16
X,29/10/2020 4:23,29/10/2020 5:22
Y,29/10/2020 4:54,29/10/2020 5:50
Z,29/10/2020 5:37,29/10/2020 5:59
X,29/10/2020 6:00,29/10/2020 6:59
Z,29/10/2020 6:22,29/10/2020 7:31
Z,29/10/2020 7:31,29/10/2020 7:56
Y,29/10/2020 7:35,29/10/2020 8:31
X,29/10/2020 7:38,29/10/2020 8:34
Z,29/10/2020 8:16,29/10/2020 8:31
Z,29/10/2020 9:02,29/10/2020 9:51
X,29/10/2020 9:26,29/10/2020 10:26
Z,29/10/2020 10:02,29/10/2020 10:51
Z,29/10/2020 11:02,29/10/2020 11:59
X,29/10/2020 11:20,29/10/2020 12:20
Z,29/10/2020 12:10,29/10/2020 13:09
X,29/10/2020 12:31,29/10/2020 13:30
Y,29/10/2020 13:07,29/10/2020 14:06
Z,29/10/2020 13:32,29/10/2020 14:29
Z,29/10/2020 14:45,29/10/2020 15:42
X,29/10/2020 14:53,29/10/2020 15:49
X,29/10/2020 16:00,29/10/2020 16:56
Z,29/10/2020 16:08,29/10/2020 16:57
Z,29/10/2020 17:10,29/10/2020 18:09
X,29/10/2020 17:21,29/10/2020 17:35
Y,29/10/2020 17:31,29/10/2020 18:30
X,29/10/2020 18:17,29/10/2020 19:13
Y,29/10/2020 18:46,29/10/2020 19:11
Z,29/10/2020 19:06,29/10/2020 19:55
Z,29/10/2020 20:28,29/10/2020 21:50
X,29/10/2020 20:34,29/10/2020 21:33
X,29/10/2020 21:44,29/10/2020 22:44
Y,29/10/2020 21:47,29/10/2020 22:46
X,29/10/2020 22:55,29/10/2020 23:51
Z,29/10/2020 23:05,30/10/2020 0:01
Y,29/10/2020 23:22,30/10/2020 0:19
Z,30/10/2020 0:22,30/10/2020 1:18
X,30/10/2020 0:36,30/10/2020 1:33
Y,30/10/2020 0:37,30/10/2020 1:33
Z,30/10/2020 1:30,30/10/2020 2:26
X,30/10/2020 1:53,30/10/2020 2:50
Y,30/10/2020 2:22,30/10/2020 3:21
Z,30/10/2020 3:18,30/10/2020 3:33
X,30/10/2020 3:40,30/10/2020 4:37
Z,30/10/2020 4:35,30/10/2020 5:24
X,30/10/2020 5:00,30/10/2020 5:57
Y,30/10/2020 5:25,30/10/2020 6:21
X,30/10/2020 6:21,30/10/2020 6:46
Z,30/10/2020 6:37,30/10/2020 7:26
X,30/10/2020 6:57,30/10/2020 7:53
Y,30/10/2020 7:45,30/10/2020 8:41
X,30/10/2020 8:04,30/10/2020 9:03
Z,30/10/2020 8:39,30/10/2020 9:28
X,30/10/2020 9:14,30/10/2020 10:10
Z,30/10/2020 9:39,30/10/2020 10:36
Y,30/10/2020 9:56,30/10/2020 10:52
X,30/10/2020 10:37,30/10/2020 11:26
Z,30/10/2020 10:58,30/10/2020 11:54
Y,30/10/2020 11:16,30/10/2020 12:15
X,30/10/2020 11:37,30/10/2020 12:34
Z,30/10/2020 12:05,30/10/2020 13:04
X,30/10/2020 12:46,30/10/2020 13:43
Z,30/10/2020 13:16,30/10/2020 14:12
X,30/10/2020 14:24,30/10/2020 15:23
Z,30/10/2020 15:26,30/10/2020 16:22
Y,30/10/2020 16:05,30/10/2020 17:04
Z,30/10/2020 16:34,30/10/2020 17:30
Y,30/10/2020 17:32,30/10/2020 18:28
X,30/10/2020 17:46,30/10/2020 18:43
Z,30/10/2020 18:40,30/10/2020 19:37
Y,30/10/2020 18:56,30/10/2020 19:45
X,30/10/2020 19:51,30/10/2020 20:50
X,30/10/2020 21:01,30/10/2020 21:58
Z,30/10/2020 21:05,30/10/2020 21:43
Z,30/10/2020 21:54,30/10/2020 22:43
Y,30/10/2020 22:14,30/10/2020 23:10
Y,30/10/2020 23:42,31/10/2020 0:31
Z,30/10/2020 23:44,30/10/2020 23:58
X,30/10/2020 23:51,31/10/2020 0:40
X,31/10/2020 0:51,31/10/2020 1:47
Z,31/10/2020 1:10,31/10/2020 2:07
X,31/10/2020 2:19,31/10/2020 3:15
Z,31/10/2020 2:49,31/10/2020 3:48
X,31/10/2020 3:26,31/10/2020 4:25
Y,31/10/2020 3:31,31/10/2020 4:20
Z,31/10/2020 4:37,31/10/2020 5:34
Y,31/10/2020 5:02,31/10/2020 5:58
X,31/10/2020 5:17,31/10/2020 5:31
Z,31/10/2020 6:26,31/10/2020 7:22
X,31/10/2020 6:32,31/10/2020 7:31
Z,31/10/2020 7:47,31/10/2020 8:43
X,31/10/2020 7:47,31/10/2020 8:46
Y,31/10/2020 9:11,31/10/2020 10:07
Z,31/10/2020 9:33,31/10/2020 10:22
X,31/10/2020 9:57,31/10/2020 10:54
Y,31/10/2020 10:18,31/10/2020 11:14
Z,31/10/2020 10:33,31/10/2020 11:29
X,31/10/2020 11:30,31/10/2020 12:26
Z,31/10/2020 11:40,31/10/2020 12:29
Y,31/10/2020 12:18,31/10/2020 13:15
X,31/10/2020 12:41,31/10/2020 13:38
Z,31/10/2020 12:47,31/10/2020 13:43
Y,31/10/2020 13:58,31/10/2020 14:47
Z,31/10/2020 14:06,31/10/2020 15:06
X,31/10/2020 14:16,31/10/2020 15:12
X,31/10/2020 15:23,31/10/2020 16:19
Z,31/10/2020 16:24,31/10/2020 17:24
X,31/10/2020 16:30,31/10/2020 17:26
Y,31/10/2020 17:34,31/10/2020 18:33
Z,31/10/2020 17:35,31/10/2020 18:31
X,31/10/2020 17:38,31/10/2020 18:26
X,31/10/2020 18:38,31/10/2020 19:37
Z,31/10/2020 18:43,31/10/2020 19:42
Y,31/10/2020 19:59,31/10/2020 20:14
Z,31/10/2020 20:11,31/10/2020 21:08
X,31/10/2020 21:20,31/10/2020 22:19
Y,31/10/2020 22:13,31/10/2020 23:02
Z,31/10/2020 22:24,31/10/2020 23:20
X,31/10/2020 22:54,31/10/2020 23:51
Z,31/10/2020 23:31,1/11/2020 0:20
X,1/11/2020 0:08,1/11/2020 1:07
Y,1/11/2020 1:02,1/11/2020 1:58
Z,1/11/2020 1:06,1/11/2020 2:23
X,1/11/2020 1:18,1/11/2020 2:18
Z,1/11/2020 3:00,1/11/2020 3:49
X,1/11/2020 3:31,1/11/2020 3:46
Y,1/11/2020 4:02,1/11/2020 4:17
X,1/11/2020 4:42,1/11/2020 5:59
Z,1/11/2020 4:45,1/11/2020 5:44
X,1/11/2020 6:18,1/11/2020 7:14
Z,1/11/2020 6:23,1/11/2020 6:38
Z,1/11/2020 7:13,1/11/2020 8:09
X,1/11/2020 8:16,1/11/2020 9:12
Z,1/11/2020 8:21,1/11/2020 9:17
Y,1/11/2020 9:12,1/11/2020 10:01
X,1/11/2020 9:41,1/11/2020 10:52
Z,1/11/2020 9:48,1/11/2020 10:45
X,1/11/2020 11:01,1/11/2020 11:50
Z,1/11/2020 11:28,1/11/2020 11:50
X,1/11/2020 12:01,1/11/2020 12:39
Y,1/11/2020 12:05,1/11/2020 12:20
Z,1/11/2020 12:14,1/11/2020 13:03
X,1/11/2020 13:05,1/11/2020 13:20
Z,1/11/2020 13:14,1/11/2020 14:11
X,1/11/2020 13:51,1/11/2020 14:50
Z,1/11/2020 14:36,1/11/2020 15:32
X,1/11/2020 15:30,1/11/2020 16:09
Y,1/11/2020 15:34,1/11/2020 15:49
Z,1/11/2020 15:43,1/11/2020 16:42
Y,1/11/2020 16:09,1/11/2020 16:58
X,1/11/2020 16:20,1/11/2020 17:19
Z,1/11/2020 17:22,1/11/2020 17:43
X,1/11/2020 17:54,1/11/2020 18:50
Z,1/11/2020 18:16,1/11/2020 19:12
Z,1/11/2020 19:30,1/11/2020 20:19
X,1/11/2020 20:00,1/11/2020 20:59
Z,1/11/2020 20:30,1/11/2020 21:19
X,1/11/2020 21:20,1/11/2020 21:42
Z,1/11/2020 21:30,1/11/2020 22:26
X,1/11/2020 22:01,1/11/2020 22:23
Z,1/11/2020 23:31,2/11/2020 0:27
X,1/11/2020 23:52,2/11/2020 1:18
Z,2/11/2020 0:39,2/11/2020 1:27
X,2/11/2020 1:44,2/11/2020 2:05
Z,2/11/2020 1:53,2/11/2020 2:49
X,2/11/2020 2:27,2/11/2020 3:26
Z,2/11/2020 3:31,2/11/2020 4:10
X,2/11/2020 3:42,2/11/2020 3:56
X,2/11/2020 4:13,2/11/2020 5:09
Y,2/11/2020 5:07,2/11/2020 6:06
X,2/11/2020 5:20,2/11/2020 5:59
Z,2/11/2020 5:43,2/11/2020 6:43
Y,2/11/2020 6:17,2/11/2020 7:07
Z,2/11/2020 6:50,2/11/2020 7:47
X,2/11/2020 7:20,2/11/2020 8:16
Z,2/11/2020 8:12,2/11/2020 9:08
Y,2/11/2020 8:21,2/11/2020 9:17
X,2/11/2020 8:43,2/11/2020 9:42
Y,2/11/2020 9:32,2/11/2020 9:47
X,2/11/2020 9:58,2/11/2020 10:23
Z,2/11/2020 9:58,2/11/2020 10:19
X,2/11/2020 10:58,2/11/2020 11:57
Z,2/11/2020 11:10,2/11/2020 12:09
X,2/11/2020 12:14,2/11/2020 13:13
Z,2/11/2020 13:21,2/11/2020 14:17
X,2/11/2020 13:35,2/11/2020 14:32
Y,2/11/2020 14:21,2/11/2020 15:20
Z,2/11/2020 14:28,2/11/2020 15:25
Z,2/11/2020 15:36,2/11/2020 16:32
X,2/11/2020 15:48,2/11/2020 16:44
Z,2/11/2020 16:54,2/11/2020 17:09
X,2/11/2020 17:07,2/11/2020 18:04
Y,2/11/2020 17:25,2/11/2020 18:22
Z,2/11/2020 17:33,2/11/2020 18:30
X,2/11/2020 18:38,2/11/2020 19:37
X,2/11/2020 20:06,2/11/2020 21:05
Z,2/11/2020 20:14,2/11/2020 20:35
Z,2/11/2020 21:47,2/11/2020 22:46
X,2/11/2020 22:15,2/11/2020 23:14
Z,2/11/2020 22:54,2/11/2020 23:50
Y,2/11/2020 22:58,2/11/2020 23:55
X,3/11/2020 0:15,3/11/2020 1:12
Z,3/11/2020 1:23,3/11/2020 2:19
X,3/11/2020 1:48,3/11/2020 2:44
Y,3/11/2020 2:08,3/11/2020 3:07
Z,3/11/2020 2:52,3/11/2020 3:48
X,3/11/2020 3:01,3/11/2020 3:58
Z,3/11/2020 4:03,3/11/2020 4:42
Y,3/11/2020 4:27,3/11/2020 5:23
X,3/11/2020 4:31,3/11/2020 5:30
Z,3/11/2020 4:57,3/11/2020 5:56
Z,3/11/2020 6:12,3/11/2020 7:08
X,3/11/2020 6:51,3/11/2020 7:47
Z,3/11/2020 7:19,3/11/2020 8:19
Y,3/11/2020 7:21,3/11/2020 8:24
Z,3/11/2020 8:30,3/11/2020 9:26
X,3/11/2020 8:32,3/11/2020 9:32
Z,3/11/2020 9:38,3/11/2020 10:34
X,3/11/2020 9:54,3/11/2020 10:42
Z,3/11/2020 10:45,3/11/2020 11:41
X,3/11/2020 11:00,3/11/2020 11:56
Y,3/11/2020 11:17,3/11/2020 12:06
Z,3/11/2020 11:53,3/11/2020 12:49
X,3/11/2020 12:59,3/11/2020 13:55
Z,3/11/2020 13:00,3/11/2020 13:56
Z,3/11/2020 14:07,3/11/2020 15:03
X,3/11/2020 14:16,3/11/2020 15:15
Y,3/11/2020 14:36,3/11/2020 15:32
X,3/11/2020 15:29,3/11/2020 16:18
Z,3/11/2020 15:31,3/11/2020 16:27
Z,3/11/2020 16:40,3/11/2020 17:30
Y,3/11/2020 16:55,3/11/2020 17:51
Z,3/11/2020 17:49,3/11/2020 18:48
X,3/11/2020 17:54,3/11/2020 18:50
X,3/11/2020 19:05,3/11/2020 19:55
Z,3/11/2020 19:19,3/11/2020 20:15
Z,3/11/2020 20:42,3/11/2020 21:39
Y,3/11/2020 20:50,3/11/2020 21:46
X,3/11/2020 21:17,3/11/2020 22:14
Y,3/11/2020 22:09,3/11/2020 22:47
Z,3/11/2020 22:26,3/11/2020 23:04
Y,3/11/2020 23:10,4/11/2020 0:06
Z,3/11/2020 23:32,4/11/2020 0:28
X,4/11/2020 0:29,4/11/2020 1:28
Z,4/11/2020 0:40,4/11/2020 1:49
Y,4/11/2020 1:12,4/11/2020 2:08
X,4/11/2020 1:45,4/11/2020 2:41
Y,4/11/2020 2:20,4/11/2020 3:10
Z,4/11/2020 2:31,4/11/2020 2:45
X,4/11/2020 3:01,4/11/2020 3:50
Z,4/11/2020 3:02,4/11/2020 3:51
Y,4/11/2020 4:02,4/11/2020 4:51
X,4/11/2020 4:43,4/11/2020 5:40
Z,4/11/2020 5:30,4/11/2020 6:46
X,4/11/2020 5:57,4/11/2020 6:56
Y,4/11/2020 6:05,4/11/2020 7:05
Z,4/11/2020 6:46,4/11/2020 7:45
X,4/11/2020 7:20,4/11/2020 8:16
Y,4/11/2020 7:57,4/11/2020 8:54
Z,4/11/2020 8:28,4/11/2020 9:27
X,4/11/2020 8:32,4/11/2020 9:22
Y,4/11/2020 9:05,4/11/2020 10:04
X,4/11/2020 9:39,4/11/2020 10:35
Z,4/11/2020 9:46,4/11/2020 10:01
Y,4/11/2020 10:15,4/11/2020 11:14
X,4/11/2020 11:02,4/11/2020 11:58
Z,4/11/2020 11:23,4/11/2020 12:22
Y,4/11/2020 11:44,4/11/2020 12:38
X,4/11/2020 13:15,4/11/2020 14:15
Y,4/11/2020 13:47,4/11/2020 14:43
X,4/11/2020 14:42,4/11/2020 15:38
X,4/11/2020 16:14,4/11/2020 17:10
Y,4/11/2020 16:15,4/11/2020 17:04
Z,4/11/2020 16:26,4/11/2020 17:26
X,4/11/2020 17:32,4/11/2020 18:51
Z,4/11/2020 17:54,4/11/2020 18:51
Y,4/11/2020 18:00,4/11/2020 18:49
X,4/11/2020 19:08,4/11/2020 20:07
Y,4/11/2020 20:54,4/11/2020 21:53
Z,4/11/2020 21:43,4/11/2020 22:39
X,4/11/2020 21:49,4/11/2020 22:48
Y,4/11/2020 22:05,4/11/2020 23:01
X,4/11/2020 23:01,4/11/2020 23:50
Y,4/11/2020 23:58,5/11/2020 0:54
X,5/11/2020 0:19,5/11/2020 1:18
Z,5/11/2020 1:23,5/11/2020 2:19
X,5/11/2020 2:20,5/11/2020 3:17
Y,5/11/2020 2:21,5/11/2020 3:21
Z,5/11/2020 2:44,5/11/2020 3:40
Y,5/11/2020 3:41,5/11/2020 4:37
X,5/11/2020 3:47,5/11/2020 4:26
Z,5/11/2020 4:54,5/11/2020 6:26
Y,5/11/2020 5:47,5/11/2020 6:43
X,5/11/2020 6:29,5/11/2020 7:28
Z,5/11/2020 6:40,5/11/2020 7:37
Y,5/11/2020 7:40,5/11/2020 8:36
Z,5/11/2020 8:20,5/11/2020 9:16
Y,5/11/2020 8:48,5/11/2020 9:44
X,5/11/2020 9:11,5/11/2020 10:10
Z,5/11/2020 9:41,5/11/2020 10:37
X,5/11/2020 11:03,5/11/2020 12:03
Y,5/11/2020 11:33,5/11/2020 12:30
Z,5/11/2020 11:53,5/11/2020 12:42
X,5/11/2020 12:14,5/11/2020 13:13
Y,5/11/2020 12:41,5/11/2020 13:38
Y,5/11/2020 13:53,5/11/2020 14:42
X,5/11/2020 14:36,5/11/2020 14:57
Z,5/11/2020 14:53,5/11/2020 15:49
Y,5/11/2020 14:57,5/11/2020 15:54
X,5/11/2020 15:14,5/11/2020 16:28
Y,5/11/2020 16:08,5/11/2020 17:04
X,5/11/2020 16:38,5/11/2020 17:36
Z,5/11/2020 16:55,5/11/2020 18:22
Y,5/11/2020 17:15,5/11/2020 18:11
Y,5/11/2020 18:22,5/11/2020 19:18
X,5/11/2020 18:52,5/11/2020 19:51
Y,5/11/2020 20:09,5/11/2020 20:59
X,5/11/2020 20:10,5/11/2020 21:07
Y,5/11/2020 21:10,5/11/2020 22:06
X,5/11/2020 21:18,5/11/2020 22:14
Z,5/11/2020 21:25,5/11/2020 22:22
Y,5/11/2020 22:17,5/11/2020 23:13
Z,5/11/2020 22:35,5/11/2020 23:34
Y,5/11/2020 23:37,6/11/2020 0:33
X,5/11/2020 23:49,6/11/2020 0:46
Z,5/11/2020 23:52,6/11/2020 0:48
Y,6/11/2020 0:56,6/11/2020 1:10
X,6/11/2020 0:57,6/11/2020 1:53
Y,6/11/2020 1:33,6/11/2020 2:33
Z,6/11/2020 2:20,6/11/2020 3:17
X,6/11/2020 3:07,6/11/2020 3:32
Y,6/11/2020 3:21,6/11/2020 4:17
X,6/11/2020 4:08,6/11/2020 5:07
Z,6/11/2020 4:12,6/11/2020 5:12
Y,6/11/2020 4:47,6/11/2020 5:01
Y,6/11/2020 5:43,6/11/2020 6:42
X,6/11/2020 6:16,6/11/2020 7:47
Z,6/11/2020 7:00,6/11/2020 7:56
Y,6/11/2020 7:15,6/11/2020 8:04
X,6/11/2020 8:11,6/11/2020 8:32
Z,6/11/2020 8:12,6/11/2020 8:37
X,6/11/2020 8:52,6/11/2020 9:14
Y,6/11/2020 9:52,6/11/2020 10:41
Z,6/11/2020 10:20,6/11/2020 11:16
X,6/11/2020 10:22,6/11/2020 11:21
Z,6/11/2020 11:27,6/11/2020 12:23
X,6/11/2020 11:48,6/11/2020 12:45
Z,6/11/2020 12:39,6/11/2020 13:00
X,6/11/2020 13:09,6/11/2020 14:05
Y,6/11/2020 13:27,6/11/2020 14:27
Z,6/11/2020 13:44,6/11/2020 14:40
Z,6/11/2020 15:02,6/11/2020 16:09
Y,6/11/2020 15:28,6/11/2020 16:27
X,6/11/2020 15:33,6/11/2020 16:32
Z,6/11/2020 16:19,6/11/2020 17:15
X,6/11/2020 16:55,6/11/2020 17:51
Z,6/11/2020 18:04,6/11/2020 19:03
Y,6/11/2020 18:49,6/11/2020 19:38
X,6/11/2020 19:10,6/11/2020 19:25
Z,6/11/2020 19:30,6/11/2020 20:19
Y,6/11/2020 19:52,6/11/2020 20:07
Z,6/11/2020 20:30,6/11/2020 21:48
X,6/11/2020 20:33,6/11/2020 21:29
Y,6/11/2020 21:36,6/11/2020 22:35
Z,6/11/2020 22:29,6/11/2020 23:19
Y,6/11/2020 23:40,7/11/2020 0:36
Z,6/11/2020 23:42,7/11/2020 0:41
X,7/11/2020 1:07,7/11/2020 2:03
Z,7/11/2020 1:13,7/11/2020 1:52
Z,7/11/2020 2:04,7/11/2020 2:53
X,7/11/2020 2:20,7/11/2020 3:17
Z,7/11/2020 3:35,7/11/2020 4:24
X,7/11/2020 3:47,7/11/2020 4:44
Z,7/11/2020 4:51,7/11/2020 5:53
X,7/11/2020 5:11,7/11/2020 6:07
X,7/11/2020 6:44,7/11/2020 7:40
X,7/11/2020 8:07,7/11/2020 8:21
X,7/11/2020 8:48,7/11/2020 9:44
X,7/11/2020 10:25,7/11/2020 11:14
X,7/11/2020 12:47,7/11/2020 13:43
X,7/11/2020 14:05,7/11/2020 15:01
X,7/11/2020 15:29,7/11/2020 16:08
X,7/11/2020 16:26,7/11/2020 17:23
X,7/11/2020 17:34,7/11/2020 18:23
X,7/11/2020 19:00,7/11/2020 19:56
X,7/11/2020 20:15,7/11/2020 21:14
X,7/11/2020 22:19,7/11/2020 23:16
X,7/11/2020 23:27,8/11/2020 0:26
X,8/11/2020 0:37,8/11/2020 1:33
X,8/11/2020 1:51,8/11/2020 2:47
X,8/11/2020 3:04,8/11/2020 4:00
X,8/11/2020 4:11,8/11/2020 5:00
X,8/11/2020 5:28,8/11/2020 6:27
X,8/11/2020 6:40,8/11/2020 8:06
X,8/11/2020 8:58,8/11/2020 9:47
X,8/11/2020 11:16,8/11/2020 12:16
X,8/11/2020 12:28,8/11/2020 13:17
X,8/11/2020 13:35,8/11/2020 14:31
X,8/11/2020 15:40,8/11/2020 16:29
X,8/11/2020 16:41,8/11/2020 17:40
X,8/11/2020 19:37,8/11/2020 20:33
X,8/11/2020 20:53,8/11/2020 21:42
X,8/11/2020 21:59,8/11/2020 22:56
X,8/11/2020 23:07,8/11/2020 23:22
X,9/11/2020 0:04,9/11/2020 0:53
X,9/11/2020 1:19,9/11/2020 2:16
X,9/11/2020 2:45,9/11/2020 3:42
X,9/11/2020 5:11,9/11/2020 6:10
X,9/11/2020 7:38,9/11/2020 8:34
X,9/11/2020 9:18,9/11/2020 10:15
X,9/11/2020 10:32,9/11/2020 11:29
X,9/11/2020 11:40,9/11/2020 11:55
X,9/11/2020 12:35,9/11/2020 13:34
X,9/11/2020 14:07,9/11/2020 15:04
X,9/11/2020 16:06,9/11/2020 17:02
X,9/11/2020 17:35,9/11/2020 18:31
Z,9/11/2020 18:15,9/11/2020 19:12
X,9/11/2020 18:43,9/11/2020 19:42
X,9/11/2020 19:50,9/11/2020 20:49
X,9/11/2020 21:07,9/11/2020 22:03
Z,9/11/2020 21:51,9/11/2020 22:29
Y,9/11/2020 21:56,9/11/2020 22:59
X,9/11/2020 22:32,9/11/2020 23:28
Z,10/11/2020 0:00,10/11/2020 0:57
X,10/11/2020 0:17,10/11/2020 1:13
Y,10/11/2020 1:08,10/11/2020 2:07
Z,10/11/2020 1:34,10/11/2020 2:30
X,10/11/2020 1:42,10/11/2020 2:38
X,10/11/2020 2:54,10/11/2020 3:50
Z,10/11/2020 3:02,10/11/2020 4:01
X,10/11/2020 4:04,10/11/2020 5:00
Z,10/11/2020 4:42,10/11/2020 5:39
Y,10/11/2020 4:57,10/11/2020 5:53
X,10/11/2020 5:11,10/11/2020 6:10
Z,10/11/2020 5:50,10/11/2020 6:47
Y,10/11/2020 6:55,10/11/2020 7:51
X,10/11/2020 7:22,10/11/2020 8:18
Z,10/11/2020 8:22,10/11/2020 9:21
Y,10/11/2020 8:34,10/11/2020 9:30
X,10/11/2020 8:35,10/11/2020 9:31
Z,10/11/2020 9:33,10/11/2020 10:29
X,10/11/2020 9:47,10/11/2020 10:43
X,10/11/2020 10:54,10/11/2020 11:54
Y,10/11/2020 10:56,10/11/2020 11:53
Z,10/11/2020 11:38,10/11/2020 12:35
X,10/11/2020 12:13,10/11/2020 13:09
Y,10/11/2020 12:15,10/11/2020 13:14
X,10/11/2020 13:28,10/11/2020 14:27
Z,10/11/2020 13:59,10/11/2020 14:48
Y,10/11/2020 14:13,10/11/2020 15:09
Z,10/11/2020 15:12,10/11/2020 16:08
X,10/11/2020 15:29,10/11/2020 16:28
Y,10/11/2020 15:32,10/11/2020 16:28
X,10/11/2020 16:39,10/11/2020 17:36
Z,10/11/2020 16:50,10/11/2020 17:46
Y,10/11/2020 17:14,10/11/2020 18:13
X,10/11/2020 18:13,10/11/2020 19:09
Y,10/11/2020 18:42,10/11/2020 19:38
Z,10/11/2020 18:57,10/11/2020 19:46
X,10/11/2020 19:34,10/11/2020 20:30
Y,10/11/2020 20:01,10/11/2020 20:57
Z,10/11/2020 20:06,10/11/2020 20:20
X,10/11/2020 20:52,10/11/2020 21:48
X,10/11/2020 21:59,10/11/2020 22:56
Y,10/11/2020 22:04,10/11/2020 23:01
Z,10/11/2020 23:01,10/11/2020 23:50
X,10/11/2020 23:15,11/11/2020 0:11
Y,10/11/2020 23:33,11/11/2020 0:30
Z,11/11/2020 0:14,11/11/2020 1:10
X,11/11/2020 0:26,11/11/2020 1:25
Y,11/11/2020 0:44,11/11/2020 1:43
X,11/11/2020 1:47,11/11/2020 2:44
Z,11/11/2020 2:14,11/11/2020 3:13
Y,11/11/2020 2:22,11/11/2020 3:12
Y,11/11/2020 3:38,11/11/2020 4:34
Z,11/11/2020 4:22,11/11/2020 5:19
X,11/11/2020 4:49,11/11/2020 5:46
Y,11/11/2020 5:25,11/11/2020 6:14
Z,11/11/2020 6:38,11/11/2020 7:37
Y,11/11/2020 6:55,11/11/2020 7:54
X,11/11/2020 7:05,11/11/2020 8:01
X,11/11/2020 8:19,11/11/2020 9:15
Y,11/11/2020 8:58,11/11/2020 9:47
Z,11/11/2020 9:21,11/11/2020 9:59
Y,11/11/2020 10:10,11/11/2020 10:59
X,11/11/2020 10:47,11/11/2020 11:43
Z,11/11/2020 11:43,11/11/2020 12:04
Y,11/11/2020 11:54,11/11/2020 12:54
Z,11/11/2020 12:52,11/11/2020 13:13
