check_in,check_out,adults,children,reserved_room_type,assigned_room_type
2016-09-26 15:52:00,2016-10-03 09:03:00,2,0,A,A
2016-09-26 17:13:00,2016-10-03 09:56:00,2,0,A,A
2016-09-26 14:45:00,2016-10-03 09:03:00,2,0,A,A
2016-09-19 17:35:00,2016-10-03 06:28:00,2,0,A,A
2016-09-19 14:51:00,2016-10-03 07:52:00,2,0,A,A
2016-09-29 15:58:00,2016-10-03 09:07:00,2,2,G,G
2016-09-26 20:08:00,2016-10-03 09:58:00,2,0,E,E
2016-09-26 17:24:00,2016-10-03 07:34:00,2,0,A,D
2016-09-26 17:53:00,2016-10-03 07:55:00,2,0,A,A
2016-09-26 14:47:00,2016-10-03 09:39:00,2,0,D,D
2016-10-02 15:10:00,2016-10-03 08:28:00,2,0,D,D
2016-09-30 19:43:00,2016-10-03 09:45:00,2,0,E,E
2016-09-19 16:18:00,2016-10-03 08:09:00,2,0,D,D
2016-10-03 14:29:00,2016-10-06 09:56:00,1,0,D,D
2016-10-02 16:15:00,2016-10-03 08:46:00,2,0,D,D
2016-09-26 15:55:00,2016-10-03 09:52:00,2,0,A,A
2016-10-02 17:08:00,2016-10-03 09:07:00,2,0,D,D
2016-09-30 17:39:00,2016-10-03 10:11:00,2,0,E,E
2016-09-19 16:54:00,2016-10-03 05:17:00,2,0,D,D
2016-09-29 15:48:00,2016-10-03 07:45:00,2,0,F,I
2016-10-04 15:35:00,2016-10-10 09:53:00,2,0,D,D
2016-10-04 16:13:00,2016-10-10 07:29:00,2,0,A,A
2016-11-03 19:50:00,2016-11-04 10:30:00,1,0,A,E
2016-10-01 17:49:00,2016-10-04 07:19:00,2,0,D,E
2016-09-30 18:11:00,2016-10-04 09:59:00,2,0,F,F
2016-09-25 14:19:00,2016-10-04 09:45:00,2,2,G,G
2016-09-27 14:21:00,2016-10-04 08:07:00,2,0,D,D
2016-09-27 16:11:00,2016-10-04 09:36:00,2,0,F,F
2016-10-03 15:07:00,2016-10-04 09:57:00,2,0,A,A
2016-09-27 16:03:00,2016-10-04 09:59:00,2,0,E,E
2016-09-27 14:43:00,2016-10-04 08:58:00,2,0,A,C
2016-09-27 16:25:00,2016-10-04 07:44:00,1,0,E,E
2016-09-30 19:37:00,2016-10-04 09:41:00,2,0,A,A
2016-09-27 14:37:00,2016-10-04 09:01:00,2,0,E,E
2016-10-03 16:53:00,2016-10-04 09:58:00,2,0,A,A
2016-10-01 14:24:00,2016-10-04 08:55:00,2,0,A,A
2016-09-27 17:14:00,2016-10-04 09:37:00,2,0,D,D
2016-10-02 16:19:00,2016-10-04 05:49:00,2,0,A,A
2016-10-02 23:46:00,2016-10-04 07:15:00,2,0,D,D
2016-10-02 14:09:00,2016-10-04 11:29:00,2,0,E,G
2016-10-03 15:04:00,2016-10-04 09:14:00,2,0,E,E
2016-09-27 14:38:00,2016-10-04 09:45:00,2,0,A,C
2016-10-03 14:04:00,2016-10-04 09:50:00,2,0,F,F
2016-10-04 16:47:00,2016-10-06 07:17:00,2,0,A,A
2016-09-29 15:15:00,2016-10-05 08:01:00,1,0,A,A
2016-10-04 15:08:00,2016-10-05 08:16:00,2,0,A,E
2016-10-04 18:34:00,2016-10-05 09:20:00,2,0,A,E
2016-09-29 17:39:00,2016-10-05 07:17:00,1,0,A,A
2016-10-03 17:59:00,2016-10-05 08:43:00,2,0,D,D
2016-09-29 17:04:00,2016-10-05 09:12:00,1,0,A,A
2016-09-29 14:04:00,2016-10-05 10:31:00,1,0,A,A
2016-10-04 16:05:00,2016-10-05 09:33:00,2,0,A,A
2016-10-05 15:36:00,2016-10-06 07:39:00,2,0,D,D
2016-09-29 19:03:00,2016-10-05 09:50:00,2,0,A,A
2016-10-04 19:45:00,2016-10-05 08:28:00,3,0,A,A
2016-10-05 16:12:00,2016-10-06 09:04:00,3,0,D,D
2016-09-29 16:13:00,2016-10-05 08:31:00,1,0,A,A
2016-09-29 14:11:00,2016-10-05 09:20:00,1,0,A,A
2016-10-04 17:27:00,2016-10-05 09:57:00,2,0,A,A
2016-09-25 15:28:00,2016-10-05 07:52:00,2,0,D,D
2016-10-01 15:01:00,2016-10-05 07:47:00,2,0,D,E
2016-10-02 17:20:00,2016-10-05 09:42:00,2,0,E,E
2016-09-30 14:55:00,2016-10-05 07:04:00,2,0,G,G
2016-10-03 15:52:00,2016-10-05 08:54:00,2,0,A,A
2016-09-30 15:36:00,2016-10-05 07:34:00,2,0,D,D
2016-10-04 14:37:00,2016-10-05 10:07:00,3,0,E,E
2016-09-28 15:16:00,2016-10-05 09:57:00,2,0,E,E
2016-10-04 15:12:00,2016-10-05 09:02:00,1,0,A,A
2016-10-01 15:44:00,2016-10-05 08:25:00,2,0,A,A
2016-10-04 19:20:00,2016-10-05 08:26:00,2,0,A,F
2016-09-28 16:32:00,2016-10-05 09:59:00,2,0,A,A
2016-09-27 22:26:00,2016-10-05 08:14:00,2,0,A,A
2016-09-29 15:38:00,2016-10-05 09:50:00,2,0,A,A
2016-09-29 20:43:00,2016-10-05 09:54:00,1,0,A,A
2016-10-01 20:00:00,2016-10-05 06:55:00,2,0,E,E
2016-10-01 16:37:00,2016-10-05 07:46:00,2,0,F,F
2016-09-29 15:17:00,2016-10-05 09:09:00,1,0,A,A
2016-10-01 16:01:00,2016-10-05 08:58:00,2,0,A,A
2016-09-29 16:44:00,2016-10-05 08:45:00,2,0,A,A
2016-09-28 20:37:00,2016-10-05 09:24:00,2,0,D,D
2016-09-25 14:43:00,2016-10-05 09:50:00,2,0,A,D
2016-09-29 18:47:00,2016-10-06 08:52:00,2,0,F,F
2016-10-03 14:31:00,2016-10-06 08:17:00,2,0,A,D
2016-10-02 20:29:00,2016-10-06 08:38:00,2,0,E,E
2016-09-29 15:15:00,2016-10-06 08:21:00,2,0,D,D
2016-10-03 15:37:00,2016-10-06 09:22:00,2,0,A,A
2016-09-27 14:48:00,2016-10-06 09:33:00,2,0,E,E
2016-09-29 17:07:00,2016-10-06 10:06:00,2,0,D,D
2016-09-26 17:24:00,2016-10-06 10:00:00,2,0,A,C
2016-09-26 16:11:00,2016-10-06 07:32:00,2,0,A,C
2016-09-26 14:08:00,2016-10-06 08:12:00,2,0,A,C
2016-09-26 17:42:00,2016-10-06 09:42:00,2,0,A,C
2016-09-26 14:44:00,2016-10-06 08:25:00,2,0,A,A
2016-09-26 17:52:00,2016-10-06 08:38:00,2,0,A,A
2016-09-26 17:09:00,2016-10-06 09:39:00,2,0,A,A
2016-09-26 21:04:00,2016-10-06 09:26:00,2,0,A,A
2016-09-26 19:37:00,2016-10-06 09:23:00,2,0,A,A
2016-09-26 17:40:00,2016-10-06 09:54:00,2,0,A,A
2016-09-26 18:08:00,2016-10-06 08:18:00,2,0,A,A
2016-09-26 15:02:00,2016-10-06 09:36:00,2,0,A,A
2016-09-26 15:13:00,2016-10-06 07:31:00,2,0,A,C
2016-09-29 14:27:00,2016-10-06 09:10:00,2,0,D,D
2016-10-05 17:38:00,2016-10-06 09:16:00,2,0,D,D
2016-09-24 14:39:00,2016-10-06 09:50:00,2,0,D,D
2016-09-29 14:13:00,2016-10-06 08:47:00,2,0,D,D
2016-09-26 16:44:00,2016-10-06 08:38:00,2,0,A,A
2016-09-26 16:05:00,2016-10-06 06:26:00,2,0,A,A
2016-09-26 15:00:00,2016-10-06 07:26:00,1,0,E,E
2016-09-27 18:35:00,2016-10-06 08:10:00,2,0,D,D
2016-10-02 15:41:00,2016-10-06 08:24:00,2,0,A,D
2016-10-02 16:47:00,2016-10-06 04:20:00,2,0,A,A
2016-09-26 15:53:00,2016-10-06 08:52:00,1,0,A,A
2016-09-26 17:35:00,2016-10-06 09:40:00,2,0,A,C
2016-09-26 16:23:00,2016-10-06 09:22:00,2,0,A,A
2016-10-03 16:13:00,2016-10-06 08:20:00,2,0,E,E
2016-09-26 14:32:00,2016-10-06 09:53:00,2,0,A,C
2016-10-04 15:03:00,2016-10-06 08:53:00,2,0,E,E
2016-09-26 17:07:00,2016-10-06 09:35:00,1,0,A,A
2016-10-04 20:03:00,2016-10-06 09:44:00,2,0,A,F
2016-10-02 17:13:00,2016-10-06 09:41:00,2,0,A,D
2016-10-05 14:25:00,2016-10-06 07:14:00,2,0,D,D
2016-10-02 14:07:00,2016-10-06 09:43:00,2,0,E,E
2016-10-05 14:00:00,2016-10-06 08:09:00,2,0,D,D
2016-10-06 15:47:00,2016-10-10 09:02:00,2,0,A,A
2016-10-06 16:18:00,2016-10-10 08:48:00,2,0,A,C
2016-10-10 16:15:00,2016-10-13 09:59:00,2,0,E,E
2016-09-26 16:32:00,2016-10-06 09:42:00,2,0,A,A
2016-10-05 17:02:00,2016-10-06 07:06:00,2,0,D,D
2016-10-04 16:43:00,2016-10-06 08:03:00,2,0,A,H
2016-10-05 15:56:00,2016-10-06 09:02:00,3,0,E,E
2016-10-03 15:09:00,2016-10-06 09:28:00,2,0,A,D
2016-10-02 14:50:00,2016-10-06 09:54:00,2,0,A,A
2016-10-03 14:06:00,2016-10-06 09:05:00,2,0,D,D
2016-10-04 16:51:00,2016-10-06 06:10:00,2,0,A,A
2016-10-03 16:06:00,2016-10-06 07:49:00,2,0,A,D
2016-10-03 15:47:00,2016-10-06 07:37:00,2,0,A,D
2016-10-02 14:46:00,2016-10-06 07:55:00,2,0,A,D
2016-10-02 17:10:00,2016-10-06 09:28:00,2,0,F,F
2016-09-29 14:18:00,2016-10-06 08:22:00,1,0,A,A
2016-10-02 15:15:00,2016-10-06 07:48:00,2,0,A,A
2016-10-02 15:08:00,2016-10-06 08:25:00,2,0,A,A
2016-10-02 18:17:00,2016-10-06 08:21:00,2,0,A,A
2016-10-02 18:48:00,2016-10-06 08:45:00,2,0,A,A
2016-10-02 19:58:00,2016-10-06 08:47:00,2,0,A,A
2016-10-03 15:15:00,2016-10-06 08:27:00,2,0,E,E
2016-10-05 15:55:00,2016-10-06 09:44:00,1,0,A,A
2016-10-03 18:50:00,2016-10-06 09:16:00,2,0,A,A
2016-10-02 18:04:00,2016-10-06 09:20:00,2,0,A,A
2016-10-02 16:19:00,2016-10-06 08:55:00,1,0,A,A
2016-10-02 14:21:00,2016-10-06 07:03:00,1,0,A,A
2016-10-03 15:31:00,2016-10-06 09:50:00,2,0,A,A
2016-09-30 14:33:00,2016-10-06 09:58:00,3,0,D,D
2016-10-02 17:29:00,2016-10-06 09:38:00,2,0,A,A
2016-10-03 16:20:00,2016-10-06 09:59:00,2,0,A,D
2016-10-05 17:56:00,2016-10-06 07:02:00,2,0,E,E
2016-10-05 17:43:00,2016-10-06 09:44:00,3,0,E,E
2016-10-04 14:07:00,2016-10-06 08:33:00,2,0,D,E
2016-10-01 14:18:00,2016-10-06 08:38:00,2,0,D,D
2016-10-04 14:17:00,2016-10-06 09:27:00,1,0,A,E
2016-09-30 14:34:00,2016-10-06 08:08:00,2,0,D,D
2016-09-29 14:47:00,2016-10-06 09:58:00,2,0,D,D
2016-10-02 14:12:00,2016-10-06 09:34:00,3,0,G,G
2016-10-05 17:27:00,2016-10-06 10:04:00,1,0,A,A
2016-09-26 16:53:00,2016-10-06 07:38:00,2,0,A,I
2016-10-03 14:44:00,2016-10-07 09:40:00,2,2,G,G
2016-09-30 14:09:00,2016-10-07 09:06:00,2,0,F,F
2016-09-30 16:13:00,2016-10-07 10:09:00,2,0,D,D
2016-10-03 14:51:00,2016-10-07 07:47:00,2,0,D,D
2016-09-27 14:14:00,2016-10-07 08:07:00,2,0,E,E
2016-10-03 20:50:00,2016-10-07 06:04:00,2,0,E,E
2016-09-30 15:22:00,2016-10-07 09:56:00,2,0,A,A
2016-10-04 19:49:00,2016-10-07 09:16:00,2,0,A,G
2016-09-23 14:19:00,2016-10-07 09:12:00,2,0,E,E
2016-10-02 16:34:00,2016-10-07 09:15:00,2,0,A,G
2016-10-06 14:18:00,2016-10-07 08:39:00,2,0,D,D
2016-10-04 15:37:00,2016-10-07 09:54:00,2,2,G,G
2016-10-03 16:09:00,2016-10-07 09:42:00,2,1,A,A
2016-10-03 18:29:00,2016-10-07 09:15:00,2,0,A,A
2016-09-30 15:20:00,2016-10-07 09:52:00,2,0,F,F
2016-10-03 14:28:00,2016-10-07 09:17:00,2,0,D,D
2016-10-01 16:25:00,2016-10-08 07:04:00,2,0,A,A
2016-10-04 18:56:00,2016-10-08 09:27:00,3,1,H,H
2016-10-01 17:54:00,2016-10-08 08:52:00,2,0,H,H
2016-10-03 14:37:00,2016-10-08 09:10:00,2,0,D,D
2016-10-06 20:37:00,2016-10-08 08:27:00,1,0,D,D
2016-10-06 16:29:00,2016-10-08 09:37:00,2,0,D,D
2016-10-06 14:15:00,2016-10-08 06:50:00,2,0,D,E
2016-10-06 18:47:00,2016-10-08 09:52:00,2,0,D,D
2016-10-06 19:28:00,2016-10-08 08:35:00,2,0,D,D
2016-10-06 17:13:00,2016-10-08 09:06:00,2,0,D,E
2016-10-06 13:30:00,2016-10-08 06:39:00,2,0,D,D
2016-10-06 15:54:00,2016-10-08 09:21:00,2,0,D,D
2016-10-06 18:24:00,2016-10-08 09:34:00,2,0,D,D
2016-10-06 14:11:00,2016-10-08 09:59:00,2,0,D,D
2016-10-06 16:59:00,2016-10-08 08:03:00,2,0,D,D
2016-10-06 15:04:00,2016-10-08 09:35:00,2,0,D,D
2016-10-06 15:41:00,2016-10-08 09:06:00,2,0,D,D
2016-10-06 21:11:00,2016-10-08 09:39:00,2,0,D,E
2016-10-01 14:52:00,2016-10-08 07:21:00,2,0,E,E
2016-10-03 15:27:00,2016-10-08 09:29:00,2,0,A,A
2016-10-07 19:31:00,2016-10-08 06:47:00,1,0,A,G
2016-10-06 18:05:00,2016-10-08 09:24:00,2,0,A,F
2016-10-03 14:44:00,2016-10-08 08:12:00,1,0,A,C
2016-10-03 19:03:00,2016-10-08 09:48:00,2,0,A,C
2016-10-04 14:41:00,2016-10-08 09:09:00,2,0,F,F
2016-10-04 16:16:00,2016-10-08 08:13:00,2,0,D,D
2016-11-14 17:35:00,2016-11-18 09:33:00,1,0,A,E
2016-10-05 16:42:00,2016-10-08 09:12:00,2,0,G,G
2016-09-25 18:21:00,2016-10-09 09:52:00,2,0,F,F
2016-10-05 14:02:00,2016-10-09 08:56:00,2,0,A,A
2016-09-25 17:41:00,2016-10-09 08:48:00,2,0,D,D
2016-09-25 15:18:00,2016-10-09 08:17:00,2,0,D,D
2016-10-05 18:40:00,2016-10-09 09:55:00,2,0,A,A
2016-10-05 16:52:00,2016-10-09 09:55:00,2,0,A,A
2016-10-05 17:08:00,2016-10-09 09:31:00,2,0,A,A
2016-10-06 17:38:00,2016-10-09 08:54:00,2,0,A,A
2016-10-09 15:31:00,2016-10-10 09:56:00,2,0,A,A
2016-10-06 17:18:00,2016-10-09 08:42:00,2,0,A,E
2016-10-08 15:16:00,2016-10-09 05:45:00,1,0,F,G
2016-10-07 14:06:00,2016-10-09 09:00:00,2,0,E,E
2016-10-06 16:01:00,2016-10-09 09:56:00,2,0,A,D
2016-10-09 15:33:00,2016-10-10 09:05:00,2,0,A,D
2016-10-08 15:37:00,2016-10-09 08:39:00,2,0,D,D
2016-10-08 17:40:00,2016-10-09 09:46:00,2,0,D,E
2016-10-08 16:10:00,2016-10-09 07:09:00,2,0,E,E
2016-10-06 14:21:00,2016-10-09 08:04:00,2,0,A,A
2016-10-09 15:19:00,2016-10-10 09:45:00,2,0,A,A
2016-10-06 18:30:00,2016-10-09 08:52:00,2,0,A,E
2016-10-09 17:12:00,2016-10-10 09:43:00,2,0,A,E
2016-10-06 17:34:00,2016-10-09 07:40:00,1,0,A,A
2016-10-09 16:39:00,2016-10-10 09:17:00,2,0,A,A
2016-10-08 17:36:00,2016-10-09 06:19:00,3,1,H,H
2016-10-03 14:50:00,2016-10-09 09:20:00,2,0,G,G
2016-10-03 17:20:00,2016-10-09 09:07:00,2,0,A,A
2016-10-07 14:38:00,2016-10-09 08:08:00,2,0,A,D
2016-10-08 14:00:00,2016-10-09 08:38:00,3,1,H,H
2016-10-06 14:37:00,2016-10-09 07:20:00,2,0,A,C
2016-10-09 16:02:00,2016-10-10 09:41:00,2,0,A,C
2016-10-07 19:50:00,2016-10-09 08:24:00,2,2,G,G
2016-10-07 18:34:00,2016-10-09 09:54:00,2,0,A,A
2016-10-07 15:21:00,2016-10-09 08:14:00,2,1,A,A
2016-10-06 15:38:00,2016-10-09 09:39:00,2,0,A,A
2016-10-09 15:14:00,2016-10-10 09:07:00,2,0,A,A
2016-10-07 14:17:00,2016-10-09 07:44:00,2,2,H,H
2016-10-07 14:38:00,2016-10-09 09:08:00,2,0,F,F
2016-10-09 17:44:00,2016-10-11 09:27:00,2,0,D,E
2016-10-11 15:19:00,2016-10-12 07:25:00,2,0,A,A
2016-10-08 16:54:00,2016-10-09 07:05:00,2,0,A,A
2016-10-09 17:18:00,2016-10-11 09:36:00,2,0,A,A
2016-10-11 15:01:00,2016-10-12 08:43:00,2,0,A,A
2016-10-06 19:16:00,2016-10-09 11:30:00,1,0,A,A
2016-10-06 15:34:00,2016-10-09 08:57:00,2,0,A,A
2016-10-09 15:18:00,2016-10-10 09:39:00,2,0,A,A
2016-10-07 14:34:00,2016-10-09 08:43:00,2,0,A,A
2016-10-09 17:26:00,2016-10-11 09:54:00,2,0,A,A
2016-10-11 15:34:00,2016-10-12 06:32:00,2,0,A,A
2016-10-06 15:48:00,2016-10-09 09:47:00,2,0,A,A
2016-10-09 14:25:00,2016-10-10 08:45:00,2,0,A,A
2016-10-06 14:43:00,2016-10-09 09:55:00,2,0,A,A
2016-10-06 16:27:00,2016-10-09 08:16:00,1,0,A,A
2016-10-05 14:24:00,2016-10-09 09:58:00,1,0,A,A
2016-10-06 16:01:00,2016-10-09 09:23:00,2,0,A,A
2016-10-09 14:27:00,2016-10-10 08:01:00,2,0,A,A
2016-10-07 14:29:00,2016-10-09 09:48:00,2,0,A,A
2016-10-09 21:45:00,2016-10-10 09:34:00,2,0,A,A
2016-10-06 15:27:00,2016-10-09 09:47:00,2,0,A,A
2016-10-09 15:49:00,2016-10-10 10:13:00,2,0,A,A
2016-10-06 16:20:00,2016-10-09 08:02:00,2,0,A,A
2016-10-09 15:36:00,2016-10-10 09:11:00,2,0,A,A
2016-10-06 14:19:00,2016-10-09 09:56:00,2,0,A,A
2016-10-09 20:04:00,2016-10-10 07:25:00,1,0,A,A
2016-10-06 15:16:00,2016-10-09 08:21:00,2,0,A,A
2016-10-09 14:14:00,2016-10-10 08:04:00,2,0,A,A
2016-10-05 15:32:00,2016-10-09 08:22:00,2,0,A,D
2016-10-06 16:57:00,2016-10-10 09:04:00,2,2,C,C
2016-10-03 18:35:00,2016-10-10 07:45:00,2,0,A,A
2016-10-03 14:36:00,2016-10-10 09:29:00,2,0,A,A
2016-10-05 15:44:00,2016-10-10 07:50:00,2,0,A,A
2016-10-09 15:52:00,2016-10-10 08:31:00,2,0,A,A
2016-10-04 16:35:00,2016-10-10 09:35:00,2,0,D,D
2016-10-06 15:21:00,2016-10-10 09:58:00,2,2,C,C
2016-10-06 15:15:00,2016-10-10 09:03:00,2,0,A,D
2016-10-09 17:49:00,2016-10-10 09:38:00,2,0,E,E
2016-10-09 17:19:00,2016-10-10 09:37:00,2,0,A,C
2016-10-05 20:02:00,2016-10-10 08:36:00,2,0,A,A
2016-10-05 15:45:00,2016-10-10 06:05:00,2,0,A,A
2016-10-06 15:45:00,2016-10-10 09:39:00,3,0,A,C
2016-10-06 16:02:00,2016-10-10 06:49:00,2,0,A,A
2016-10-05 16:30:00,2016-10-10 10:03:00,2,0,A,A
2016-10-06 17:05:00,2016-10-10 09:42:00,2,0,A,A
2016-10-06 14:06:00,2016-10-10 09:29:00,2,0,A,D
2016-10-06 14:28:00,2016-10-10 09:07:00,2,0,G,G
2016-10-09 14:09:00,2016-10-10 09:54:00,2,0,D,E
2016-10-09 15:43:00,2016-10-10 08:21:00,2,0,D,E
2016-10-09 15:26:00,2016-10-10 09:12:00,2,0,D,G
2016-10-08 14:20:00,2016-10-10 09:16:00,2,0,G,G
2016-10-09 16:37:00,2016-10-10 08:58:00,1,0,A,A
2016-10-09 14:20:00,2016-10-10 09:24:00,2,0,D,E
2016-09-30 14:32:00,2016-10-10 08:41:00,2,0,D,D
2016-09-30 15:51:00,2016-10-10 07:45:00,1,0,D,D
2016-10-09 15:16:00,2016-10-10 09:00:00,2,0,A,A
2016-10-06 14:27:00,2016-10-10 08:31:00,2,0,A,D
2016-10-06 14:00:00,2016-10-10 06:48:00,2,0,A,A
2016-10-06 18:19:00,2016-10-10 09:58:00,2,0,A,A
2016-10-06 14:30:00,2016-10-10 09:56:00,2,0,A,A
2016-10-05 14:13:00,2016-10-10 10:01:00,2,0,A,A
2016-10-05 16:00:00,2016-10-10 05:59:00,2,0,A,A
2016-10-07 16:42:00,2016-10-10 09:03:00,2,2,G,G
2016-10-05 15:41:00,2016-10-10 09:33:00,2,0,A,A
2016-10-06 19:33:00,2016-10-10 09:07:00,2,0,A,I
2016-10-11 14:46:00,2016-10-12 07:18:00,1,0,A,A
2016-10-07 18:14:00,2016-10-11 09:13:00,2,2,G,G
2016-10-04 18:10:00,2016-10-11 07:31:00,2,0,E,E
2016-10-10 15:45:00,2016-10-11 09:55:00,1,0,A,A
2016-10-09 15:11:00,2016-10-11 08:45:00,1,0,A,A
2016-10-11 14:22:00,2016-10-12 09:16:00,1,0,A,A
2016-10-05 17:06:00,2016-10-11 12:05:00,2,0,F,F
2016-10-09 14:45:00,2016-10-11 09:30:00,2,0,A,A
2016-10-11 14:01:00,2016-10-12 08:53:00,2,0,A,A
2016-10-09 18:36:00,2016-10-11 09:13:00,1,0,A,A
2016-10-11 14:32:00,2016-10-12 09:59:00,1,0,A,A
2016-10-09 17:10:00,2016-10-11 07:14:00,2,0,A,A
2016-10-11 14:25:00,2016-10-12 07:55:00,1,0,A,A
2016-10-05 14:45:00,2016-10-11 09:14:00,2,0,A,A
2016-10-09 15:55:00,2016-10-11 08:26:00,2,0,A,A
2016-10-06 16:21:00,2016-10-11 07:44:00,2,0,A,A
2016-10-09 19:14:00,2016-10-11 09:48:00,1,0,A,A
2016-10-11 18:13:00,2016-10-12 08:32:00,1,0,A,A
2016-10-09 15:29:00,2016-10-11 08:34:00,2,0,A,A
2016-10-11 18:04:00,2016-10-12 09:49:00,1,0,A,A
2016-10-09 14:28:00,2016-10-11 07:50:00,2,0,A,A
2016-10-09 23:06:00,2016-10-11 09:33:00,2,0,A,A
2016-10-11 15:38:00,2016-10-12 09:10:00,2,0,A,A
2016-10-11 14:52:00,2016-10-12 08:54:00,1,0,A,A
2016-10-09 18:58:00,2016-10-11 08:33:00,1,0,A,A
2016-10-11 17:38:00,2016-10-12 10:08:00,1,0,A,A
2016-10-09 16:45:00,2016-10-11 09:18:00,1,0,A,A
2016-10-11 15:38:00,2016-10-12 09:28:00,1,0,A,A
2016-10-09 14:38:00,2016-10-11 08:11:00,2,0,A,A
2016-10-11 14:48:00,2016-10-12 09:53:00,2,0,A,A
2016-10-09 16:11:00,2016-10-11 09:43:00,2,0,A,A
2016-10-09 16:17:00,2016-10-11 09:32:00,2,0,A,A
2016-10-10 14:17:00,2016-10-11 09:18:00,1,0,A,A
2016-10-07 17:34:00,2016-10-11 08:17:00,2,0,E,F
2016-10-10 19:46:00,2016-10-11 07:49:00,1,0,A,A
2016-10-10 15:27:00,2016-10-11 09:20:00,2,0,D,D
2016-10-10 15:54:00,2016-10-11 08:21:00,1,0,A,D
2016-10-10 21:38:00,2016-10-11 10:37:00,1,0,A,A
2016-10-02 18:20:00,2016-10-11 08:51:00,2,0,D,D
2016-10-08 16:22:00,2016-10-11 08:48:00,2,0,E,E
2016-10-08 14:37:00,2016-10-11 08:45:00,2,0,E,E
2016-10-10 16:56:00,2016-10-11 06:30:00,1,0,A,A
2016-10-01 15:25:00,2016-10-11 07:10:00,2,0,G,G
2016-10-10 17:53:00,2016-10-11 07:56:00,1,0,A,A
2016-10-10 15:34:00,2016-10-11 09:48:00,2,0,A,A
2016-10-10 16:57:00,2016-10-11 07:58:00,1,0,A,A
2016-10-10 14:19:00,2016-10-11 09:13:00,1,0,A,A
2016-10-06 15:37:00,2016-10-11 08:09:00,3,0,A,F
2016-10-10 15:33:00,2016-10-11 07:05:00,2,0,A,A
2016-10-07 17:23:00,2016-10-11 06:48:00,2,0,D,E
2016-10-10 16:16:00,2016-10-11 09:48:00,2,0,A,A
2016-10-04 14:38:00,2016-10-11 09:35:00,2,0,E,E
2016-10-09 14:29:00,2016-10-11 09:06:00,1,0,A,I
2016-10-04 17:51:00,2016-10-11 09:48:00,2,0,A,C
2016-10-06 15:30:00,2016-10-11 09:38:00,2,0,D,D
2016-10-06 20:03:00,2016-10-11 09:20:00,2,0,D,F
2016-10-09 16:33:00,2016-10-11 09:41:00,2,0,A,A
2016-10-11 14:03:00,2016-10-12 09:40:00,1,0,A,A
2016-10-09 19:56:00,2016-10-11 08:45:00,1,0,A,C
2016-10-04 16:02:00,2016-10-11 07:45:00,2,0,D,D
2016-10-06 15:51:00,2016-10-11 09:16:00,1,0,D,D
2016-10-09 15:44:00,2016-10-11 08:47:00,2,0,A,C
2016-10-11 19:36:00,2016-10-14 08:33:00,1,0,A,C
2016-10-06 15:11:00,2016-10-11 10:00:00,2,0,A,F
2016-10-09 15:14:00,2016-10-11 08:23:00,2,0,A,A
2016-10-11 15:47:00,2016-10-12 09:17:00,2,0,A,A
2016-10-04 16:05:00,2016-10-11 07:52:00,1,0,A,A
2016-10-09 14:28:00,2016-10-11 10:00:00,2,0,A,A
2016-10-11 17:27:00,2016-10-12 08:09:00,1,0,A,A
2016-10-09 16:19:00,2016-10-11 07:02:00,2,0,A,A
2016-10-11 17:15:00,2016-10-12 09:01:00,2,0,A,A
2016-10-04 14:46:00,2016-10-11 06:52:00,2,0,A,C
2016-10-06 17:10:00,2016-10-11 07:46:00,1,0,D,D
2016-10-06 15:39:00,2016-10-11 09:18:00,1,0,D,D
2016-10-06 20:20:00,2016-10-11 09:43:00,1,0,D,D
2016-10-10 15:55:00,2016-10-11 09:09:00,2,0,D,D
2016-10-06 17:30:00,2016-10-11 08:59:00,1,0,D,D
2016-10-04 14:46:00,2016-10-11 09:26:00,2,0,E,E
2016-10-09 15:39:00,2016-10-11 08:09:00,1,0,A,A
2016-10-11 15:01:00,2016-10-12 08:53:00,1,0,A,A
2016-10-09 15:29:00,2016-10-11 07:54:00,1,0,A,A
2016-10-11 15:29:00,2016-10-12 09:59:00,1,0,A,A
2016-10-06 21:25:00,2016-10-11 08:58:00,1,0,D,D
2016-10-06 16:37:00,2016-10-11 12:45:00,1,0,D,D
2016-10-06 16:33:00,2016-10-11 05:56:00,1,0,D,D
2016-10-11 15:32:00,2016-10-12 05:03:00,2,0,A,A
2016-10-02 15:54:00,2016-10-12 09:35:00,2,0,E,E
2016-10-10 14:58:00,2016-10-12 06:37:00,2,0,A,C
2016-10-10 16:23:00,2016-10-12 08:35:00,2,0,A,C
2016-10-11 17:58:00,2016-10-12 05:57:00,1,0,A,A
2016-10-10 15:11:00,2016-10-12 09:26:00,2,0,A,A
2016-10-05 14:39:00,2016-10-12 09:30:00,3,0,A,A
2016-10-11 15:45:00,2016-10-12 09:25:00,2,0,A,A
2016-10-11 18:39:00,2016-10-12 08:55:00,1,0,A,A
2016-10-01 19:52:00,2016-10-12 08:47:00,1,0,D,D
2016-10-11 14:59:00,2016-10-12 05:48:00,1,0,A,A
2016-10-12 18:25:00,2016-10-18 07:29:00,2,0,A,C
2016-10-10 14:02:00,2016-10-12 08:41:00,2,0,A,A
2016-10-11 14:51:00,2016-10-12 08:58:00,2,0,A,A
2016-10-11 18:44:00,2016-10-12 09:09:00,2,0,A,A
